0.000000	-0.031494	0.055058
0.126966	-0.031270	0.055246
0.253932	-0.030576	0.055833
0.380898	-0.029404	0.056828
0.507864	-0.027687	0.058296
0.634830	-0.025417	0.060246
0.761796	-0.022520	0.062751
0.888762	-0.018937	0.065871
1.015728	-0.014655	0.069619
1.142694	-0.009883	0.073787
1.269660	-0.004567	0.078426
1.396626	0.000892	0.083138
1.523592	0.005807	0.087235
1.650558	0.009803	0.090341
1.777524	0.012541	0.092118
1.904490	0.013798	0.092343
2.031456	0.013474	0.090915
2.158422	0.011813	0.088080
2.285388	0.009218	0.084240
2.412354	0.006099	0.079804
2.539320	0.002929	0.075246
2.666286	0.000318	0.071176
2.793252	-0.001110	0.068217
2.920218	-0.000725	0.067001
3.047184	0.001964	0.068017
3.174150	0.007527	0.071837
3.301116	0.016492	0.078987
3.428082	0.028979	0.089587
3.555048	0.044065	0.102716
3.682014	0.060422	0.117045
3.808980	0.076020	0.130543
3.935946	0.088935	0.141287
4.062912	0.096671	0.146781
4.189878	0.096199	0.143996
4.316844	0.088754	0.134167
4.443810	0.077883	0.120840
4.570776	0.066677	0.107107
4.697742	0.055588	0.093421
4.824708	0.044923	0.080086
4.951674	0.034629	0.067051
5.078640	0.024950	0.054562
5.205606	0.015800	0.042528
5.332572	0.007391	0.031166
5.459538	-0.000295	0.020454
5.586504	-0.006986	0.010668
5.713470	-0.012628	0.001858
5.840436	-0.016754	-0.005506
5.967402	-0.019088	-0.011150
6.094368	-0.017370	-0.012812
6.221334	-0.008031	-0.006926
6.348300	0.010881	0.008463
6.475266	0.037707	0.031695
6.602232	0.067213	0.057535
6.729198	0.095521	0.082107
6.856164	0.119049	0.101826
6.983130	0.135190	0.114088
7.110096	0.141855	0.116802
7.237062	0.138661	0.109588
7.364028	0.126892	0.093726
7.490994	0.108329	0.071000
7.617960	0.084639	0.043075
7.744926	0.057772	0.011903
7.871892	0.030094	-0.020150
7.998858	0.003976	-0.050710
8.125824	-0.018673	-0.077869
8.252790	-0.036278	-0.100047
8.379756	-0.047317	-0.115717
8.506722	-0.050609	-0.123689
8.633688	-0.046435	-0.124230
8.760654	-0.036893	-0.119419
8.887620	-0.025238	-0.112485
9.014586	-0.016856	-0.108777
9.141552	-0.019354	-0.115854
9.268518	-0.043567	-0.144492
9.395484	-0.100129	-0.205256
9.522450	-0.196952	-0.305976
9.649416	-0.333638	-0.446168
9.776382	-0.498825	-0.614380
9.903348	-0.671828	-0.789842
10.030314	-0.824208	-0.944040
10.157280	-0.929806	-1.050754
10.284246	-0.967776	-1.089100
10.411212	-0.929806	-1.050755
10.538178	-0.824208	-0.944041
10.665144	-0.671828	-0.789843
10.792110	-0.498825	-0.614382
10.919076	-0.333638	-0.446169
11.046042	-0.196952	-0.305978
11.173008	-0.100129	-0.205258
11.299974	-0.043567	-0.144494
11.426940	-0.019354	-0.115856
11.553906	-0.016856	-0.108779
11.680872	-0.025238	-0.112487
11.807838	-0.036893	-0.119422
11.934804	-0.046435	-0.124232
12.061770	-0.050609	-0.123691
12.188736	-0.047317	-0.115719
12.315702	-0.036278	-0.100050
12.442668	-0.018673	-0.077871
12.569634	0.003976	-0.050712
12.696600	0.030094	-0.020152
12.823566	0.057772	0.011901
12.950532	0.084639	0.043073
13.077498	0.108329	0.070997
13.204464	0.126892	0.093724
13.331430	0.138661	0.109586
13.458396	0.141855	0.116801
13.585362	0.135190	0.114086
13.712328	0.119049	0.101824
13.839294	0.095521	0.082105
13.966260	0.067213	0.057533
14.093226	0.037707	0.031693
14.220192	0.010881	0.008461
14.347158	-0.008031	-0.006927
14.474124	-0.017370	-0.012814
14.601090	-0.019088	-0.011152
14.728056	-0.016754	-0.005508
14.855022	-0.012628	0.001857
14.981988	-0.006986	0.010666
15.108954	-0.000295	0.020453
15.235920	0.007391	0.031165
15.362886	0.015800	0.042527
15.489852	0.024950	0.054560
15.616818	0.034629	0.067050
15.743784	0.044923	0.080085
15.870750	0.055588	0.093419
15.997716	0.066677	0.107106
16.124682	0.077883	0.120839
16.251648	0.088754	0.134165
16.378614	0.096199	0.143995
16.505580	0.096671	0.146780
16.632546	0.088935	0.141286
16.759512	0.076020	0.130542
16.886478	0.060422	0.117044
17.013444	0.044065	0.102715
17.140410	0.028979	0.089586
17.267376	0.016492	0.078986
17.394342	0.007527	0.071836
17.521308	0.001964	0.068017
17.648274	-0.000725	0.067000
17.775240	-0.001110	0.068217
17.902206	0.000318	0.071175
18.029172	0.002929	0.075245
18.156138	0.006099	0.079803
18.283104	0.009218	0.084239
18.410070	0.011813	0.088080
18.537036	0.013474	0.090915
18.664002	0.013798	0.092342
18.790968	0.012541	0.092118
18.917934	0.009803	0.090340
19.044900	0.005807	0.087234
19.171866	0.000892	0.083138
19.298832	-0.004567	0.078426
19.425798	-0.009883	0.073787
19.552764	-0.014655	0.069619
19.679730	-0.018937	0.065871
19.806696	-0.022520	0.062751
19.933662	-0.025417	0.060245
20.060628	-0.027687	0.058296
20.187594	-0.029404	0.056828
20.314560	-0.030576	0.055833
20.441526	-0.031270	0.055246
