17.8128	-0.114239	-0.0640591	0.0501796	20.5686	20.5686	20.5686
12.586	-0.0737684	-0.0244764	0.049292	0.002195	5.15173	5.15173
12.586	-0.0737684	-0.0244764	0.049292	5.15173	0.002195	5.15173
12.586	-0.0737684	-0.0244764	0.049292	5.15173	5.15173	0.002195
14.5441	-0.0816232	-0.0147407	0.0668826	20.5686	20.5686	10.2843
12.586	-0.0737684	-0.0244767	0.0492918	20.5664	5.15173	15.4168
12.586	-0.0737684	-0.0244767	0.0492918	5.15173	20.5664	15.4168
7.1945	0.0443427	0.0845369	0.0401942	5.19712	5.19712	10.3336
14.5441	-0.0816232	-0.0147407	0.0668826	20.5686	10.2843	20.5686
12.586	-0.0737684	-0.0244767	0.0492918	20.5664	15.4168	5.15173
7.1945	0.0443427	0.0845369	0.0401942	5.19712	10.3336	5.19712
12.586	-0.0737684	-0.0244767	0.0492918	5.15173	15.4168	20.5664
10.2842	-0.00929287	0.0055461	0.014839	20.5686	10.2843	10.2843
12.586	-0.0737684	-0.0244767	0.0492917	0.002195	15.4168	15.4168
7.1945	0.0443427	0.0845361	0.0401933	5.19712	10.235	15.3714
7.1945	0.0443427	0.0845361	0.0401933	5.19712	15.3714	10.235
14.5441	-0.0816232	-0.0147407	0.0668826	10.2843	20.5686	20.5686
7.1945	0.0443427	0.0845369	0.0401942	10.3336	5.19712	5.19712
12.586	-0.0737684	-0.0244767	0.0492918	15.4168	20.5664	5.15173
12.586	-0.0737684	-0.0244767	0.0492918	15.4168	5.15173	20.5664
10.2842	-0.00929287	0.0055461	0.014839	10.2843	20.5686	10.2843
7.1945	0.0443427	0.0845361	0.0401933	10.235	5.19712	15.3714
12.586	-0.0737684	-0.0244767	0.0492917	15.4168	0.002195	15.4168
7.1945	0.0443427	0.0845361	0.0401933	15.3714	5.19712	10.235
10.2842	-0.00929287	0.0055461	0.014839	10.2843	10.2843	20.5686
7.1945	0.0443427	0.0845361	0.0401933	10.235	15.3714	5.19712
7.1945	0.0443427	0.0845361	0.0401933	15.3714	10.235	5.19712
12.586	-0.0737684	-0.0244767	0.0492917	15.4168	15.4168	0.002195
7.1945	0.0443427	0.0845371	0.0401944	10.3336	15.3714	15.3714
7.1945	0.0443427	0.0845371	0.0401944	15.3714	10.3336	15.3714
7.1945	0.0443427	0.0845371	0.0401944	15.3714	15.3714	10.3336

8.51655	-0.00167986	0.0412507	0.0429306	2.5815	7.71535	7.71535
13.3579	-0.0981445	-0.0344498	0.0636947	2.57206	2.57206	2.57206
8.51655	-0.00167986	0.0412507	0.0429306	7.71535	7.71535	2.5815
8.51655	-0.00167986	0.0412507	0.0429306	7.71535	2.5815	7.71535
11.2009	-0.0664181	0.00691173	0.0733298	2.57509	7.71568	17.9935
11.2009	-0.0664181	0.00691106	0.0733291	2.57509	2.57509	12.8529
4.31249	0.298691	-0.0666965	-0.365388	7.79446	7.79446	12.7741
11.2009	-0.0664181	0.00691173	0.0733298	7.71568	2.57509	17.9935
11.2009	-0.0664181	0.00691173	0.0733298	2.57509	17.9935	7.71568
11.2009	-0.0664181	0.00691106	0.0733291	2.57509	12.8529	2.57509
11.2009	-0.0664181	0.00691173	0.0733298	7.71568	17.9935	2.57509
4.31249	0.298691	-0.0666965	-0.365388	7.79446	12.7741	7.79446
13.3579	-0.0981445	-0.0344502	0.0636943	2.57206	17.9965	17.9965
8.51655	-0.00167986	0.0412516	0.0429314	2.5815	12.8532	12.8532
8.51655	-0.00167986	0.0412497	0.0429296	7.71535	17.9871	12.8532
8.51655	-0.00167986	0.0412497	0.0429296	7.71535	12.8532	17.9871
4.31249	0.298691	-0.0666965	-0.365388	12.7741	7.79446	7.79446
11.2009	-0.0664181	0.00691106	0.0733291	12.8529	2.57509	2.57509
11.2009	-0.0664181	0.00691173	0.0733298	17.9935	7.71568	2.57509
11.2009	-0.0664181	0.00691173	0.0733298	17.9935	2.57509	7.71568
8.51655	-0.00167986	0.0412497	0.0429296	12.8532	7.71535	17.9871
8.51655	-0.00167986	0.0412516	0.0429314	12.8532	2.5815	12.8532
8.51655	-0.00167986	0.0412497	0.0429296	17.9871	7.71535	12.8532
13.3579	-0.0981445	-0.0344502	0.0636943	17.9965	2.57206	17.9965
8.51655	-0.00167986	0.0412497	0.0429296	12.8532	17.9871	7.71535
8.51655	-0.00167986	0.0412516	0.0429314	12.8532	12.8532	2.5815
13.3579	-0.0981445	-0.0344502	0.0636943	17.9965	17.9965	2.57206
8.51655	-0.00167986	0.0412497	0.0429296	17.9871	12.8532	7.71535
11.2009	-0.0664181	0.00690966	0.0733277	12.8529	17.9935	17.9935
4.31249	0.298692	-0.0666792	-0.365371	12.7741	12.7741	12.7741
11.2009	-0.0664181	0.00690966	0.0733277	17.9935	17.9935	12.8529
11.2009	-0.0664181	0.00690966	0.0733277	17.9935	12.8529	17.9935

